center_x,center_y,dir_x,dir_y,width
328.6456692913386,204.8031496062992,0.9994974894514556,0.031698084803931534,13.834474428300723
290.734375,205.46875,0.9625002848961157,0.27128066937195466,14.708784942813693
330.93243243243245,205.99324324324326,0.953690368976748,0.3007900931230849,15.706665821051658
329.8963414634146,206.2439024390244,0.9715614038366668,0.23678775005250044,16.067378768745
292.9029850746269,206.2089552238806,0.9320414907843273,0.3623515688616908,15.844705343333544
332.76363636363635,207.04848484848486,0.9026983711472216,0.4302739252245632,16.468092002384083
289.99264705882354,205.7941176470588,0.9581459266156626,0.286280253090941,16.288480752466256
333.9186046511628,207.59883720930233,0.8769095498764419,0.48065542890463236,16.687033866344706
286.2826086956522,205.44202898550725,0.9937764162271366,0.11139315306942861,16.89419907586131
332.60115606936415,207.28323699421966,0.9042693507233489,0.4269624589379881,16.828706633812004
284.54347826086956,205.268115942029,0.9999979167630779,0.0020411931570050975,16.999964584972332
328.7202380952381,206.17857142857142,0.9832554391697678,0.18223265718050463,17.842782211590333
274.7154471544715,205.47967479674796,0.980185597074981,-0.19808128454440815,6.434474133494859
288.0217391304348,205.58695652173913,0.9775555736175737,0.21067771711601632,16.61844475149877
321.848275862069,205.12413793103448,0.9679507989557432,-0.25113990284488535,12.61996919884848
336.0773480662983,208.61325966850828,0.8316931746847582,0.5552355024516967,16.36436629541882
266.60330578512395,207.67768595041323,0.9680153655190287,-0.25089091677273084,7.171244487462957
276.5238095238095,205.1984126984127,0.9777580000299427,-0.20973624717117076,12.152568494701683
314.968992248062,206.68217054263565,0.9593994012891878,-0.28205103936335346,8.296985099274252
332.67816091954023,207.3448275862069,0.9017197473971338,0.43232105795814413,16.87313178017962
261.29007633587787,209.50381679389312,0.937639396649217,-0.3476094962041342,7.427968301545093
271.5689655172414,206.20689655172413,0.9809831551342905,-0.19409288843945946,6.090510532182208
309.31297709923666,207.9236641221374,0.9879605709953357,-0.1547058827535981,17.10474147242789
321.0206896551724,205.20689655172413,0.9626134633740396,-0.270878792324236,12.363997937461193
337.3670212765957,209.35106382978722,0.8059989362821444,0.591916982956269,14.999240081992156
263.5241935483871,208.73387096774192,0.9482992074349123,-0.31737771373919305,7.888435638087799
273.7310924369748,205.7310924369748,0.9826791656130552,-0.18531502224598403,6.1374940703074685
310.70866141732284,207.8740157480315,0.978569681653211,-0.20591594923447049,15.86303085568585
321.848275862069,205.12413793103448,0.9679507989557432,-0.25113990284488535,12.61996919884848
242.9611111111111,214.95555555555555,0.9520885527207886,-0.30582247755525416,12.954175020425737
266.60330578512395,207.67768595041323,0.9680153655190287,-0.25089091677273084,7.171244487462957
300.40425531914894,206.97163120567376,0.9761773283563013,0.2169742464053137,16.595014582057104
321.0206896551724,205.20689655172413,0.9626134633740396,-0.270878792324236,12.363997937461193
243.5367231638418,214.7683615819209,0.9499232013948318,-0.31248345788504367,12.961495706163191
292.9029850746269,206.2089552238806,0.9320414907843273,0.3623515688616908,15.844705343333544
304.3768115942029,207.64492753623188,0.9998179721236259,0.01907937678752238,16.996905526101642
341.6453201970443,212.0935960591133,0.7494370170622805,0.6620756433042914,9.5174124472953
253.4125,211.425,0.9525066343176264,-0.30451783458593595,12.952668784741206
300.40425531914894,206.97163120567376,0.9761773283563013,0.2169742464053137,16.595014582057104
339.0487804878049,210.74634146341464,0.7698527799311322,0.6382215111012067,13.574152668052108
244.2057142857143,214.5142857142857,0.9457537811794593,-0.32488426460011177,12.973466697154038
297.2826086956522,206.66666666666666,0.9413853190726367,0.3373331899391315,16.003550424234817
342.0334928229665,212.60765550239233,0.7435582394712207,0.668671178169404,9.52710773761612
245.63529411764705,213.9764705882353,0.9400055143395902,-0.34115924875512665,12.985862415850704
296.4130434782609,206.57971014492753,0.9340845227811362,0.3570519630260239,15.879436887279326
345.2910798122066,214.95305164319248,0.7788204452894579,0.6272469322357269,11.572638926329773
242.9611111111111,214.95555555555555,0.9520885527207886,-0.30582247755525416,12.954175020425737
250.77710843373495,212.24096385542168,0.9407668892622386,-0.3390540665850373,12.984473004072072
342.26341463414633,212.89756097560976,0.7503903508315529,0.6609949480736589,9.129306741504962
417.06962025316454,220.36708860759492,0.9679844773113663,0.25101006291430045,15.84692902293365
242.21546961325967,215.1878453038674,0.9546967579683916,-0.29758040984688916,12.944263144855142
249.98203592814372,212.49700598802394,0.9375977973831957,-0.3477216851767805,12.989781994482257
344.7718446601942,214.7135922330097,0.7737304557611705,0.6335149420713071,10.977532155280073
416.3101265822785,220.34177215189874,0.9792505362679023,0.20265336715442414,15.567404111644692
233.85082872928177,216.6243093922652,0.9744059617824371,-0.2247955107266235,12.442481992445039
241.55737704918033,215.37704918032787,0.9571342713588861,-0.2896445866752808,12.933834189683068
342.13471502590676,213.0984455958549,0.7647163081846368,0.6443671065444445,9.296944899855845
350.10185185185185,218.43055555555554,0.8369918528726266,0.5472153490398887,11.58853530571443
212.97260273972603,222.41780821917808,0.8906176151615649,-0.4547529698241966,9.929012038185022
222.4078947368421,219.32894736842104,0.9837949512597859,-0.17929722216407984,10.37116163780479
234.7173913043478,216.54347826086956,0.9729041487484876,-0.23120881762592968,12.41654511610443
242.21546961325967,215.1878453038674,0.9546967579683916,-0.29758040984688916,12.944263144855142
348.49302325581397,217.32093023255814,0.8196504780984335,0.5728639400005985,11.792270148597794
416.3101265822785,220.34177215189874,0.9792505362679023,0.20265336715442414,15.567404111644692
216.9240506329114,221.15822784810126,0.9454601791673352,-0.3257377006256267,10.010818424795957
228.4203821656051,217.87898089171975,0.9942341114782871,-0.10723120615278474,10.078725577038881
238.4756756756757,216.12972972972972,0.9661476328834036,-0.2579898282370759,12.883720735786198
245.63529411764705,213.9764705882353,0.9400055143395902,-0.34115924875512665,12.985862415850704
411.75925925925924,220.2469135802469,0.9898239968603293,-0.14229706686872726,15.280506624731913
211.56953642384107,223.13245033112582,0.872442003215947,-0.4887176598247147,9.843097590585103
221.24358974358975,219.71794871794873,0.9776220618351048,-0.21036897160294016,10.815766059429905
233.85082872928177,216.6243093922652,0.9744059617824371,-0.2247955107266235,12.442481992445039
346.92753623188406,216.35265700483092,0.8143595014931044,0.5803607518844659,11.850486031572188
405.9631901840491,220.6073619631902,0.9491423640512386,-0.3148472213045974,12.014802111086624
418.03205128205127,220.39102564102564,0.950710353252514,0.3100803512292905,14.178778100529144
220.1125,220.1375,0.9705238807181178,-0.2410049728861309,11.177284601192298
232.82386363636363,216.7784090909091,0.9776003470337989,-0.21046985883825733,12.559306617124435
353.27536231884056,220.31400966183574,0.8645350069417823,0.502572603483489,11.27794948006985
402.4935897435897,221.18589743589743,0.9393756095846658,-0.3428898717043671,9.825939973079471
418.03205128205127,220.39102564102564,0.950710353252514,0.3100803512292905,14.178778100529144
434.9516129032258,224.1209677419355,0.9990599464715969,0.04335000987508478,8.81813947874403
222.4078947368421,219.32894736842104,0.9837949512597859,-0.17929722216407984,10.37116163780479
234.7173913043478,216.54347826086956,0.9729041487484876,-0.23120881762592968,12.41654511610443
355.2450980392157,221.30882352941177,0.8832061365008909,0.46898498957554025,11.615097054088125
404.85714285714283,220.7391304347826,0.9437699875114622,-0.33060279894854855,11.144418345582267
419.5705128205128,220.51923076923077,0.9358783141458141,0.3523234041496375,11.946138868808703
436.40909090909093,224.26363636363635,0.9998490258917467,0.017376001361789795,8.929137227578565
350.41706161137444,218.7345971563981,0.8455822376100279,0.5338451830244592,11.47963562195369
359.30731707317074,222.7951219512195,0.944489976049715,0.3285402336725428,12.320005979684979
379.23312883435585,224.68711656441718,0.9953404553866165,-0.0964229115447298,8.251992377727106
389.52564102564105,223.8846153846154,0.9994067704227708,-0.03443990756560026,9.68410853613733
399.0662251655629,222.2185430463576,0.9612182172239991,-0.27578893900357376,10.13950163451608
422.7409638554217,220.79518072289156,0.949287869078681,0.3144082403819231,11.415707020675825
436.95238095238096,224.27619047619046,0.9998672568310486,0.016293210768709803,8.933632468404596
350.10837438423647,218.6256157635468,0.8459293819681054,0.5332949284617838,11.475115433350055
358.6421568627451,222.60294117647058,0.9330756597194166,0.3596801540802261,12.724306490883322
376.9329268292683,224.8170731707317,0.9931370199480708,-0.11695665696601067,6.894475375416505
387.80379746835445,224.0379746835443,0.9999992217005884,-0.0012476370535736373,9.004983543519614
396.8523489932886,222.80536912751677,0.9767416726811817,-0.21441946004961274,10.02925259669314
422.7409638554217,220.79518072289156,0.949287869078681,0.3144082403819231,11.415707020675825
434.9516129032258,224.1209677419355,0.9990599464715969,0.04335000987508478,8.81813947874403
207.66,224.84666666666666,0.8411145574443367,-0.5408570062920675,8.232171286405958
356.20197044334975,221.7487684729064,0.8927938360676986,0.4504654995441089,11.695828662105782
365.7111111111111,224.24444444444444,0.9935809686545779,0.11312320154340819,10.791739608420869
375.76646706586826,224.874251497006,0.9934637573742018,-0.11414798633323932,7.981578178618577
386.57232704402514,224.13836477987422,0.9999964274041174,0.002673046763846215,8.989275659581665
395.6258503401361,223.0748299319728,0.9829897584956773,-0.18366037866837268,9.84030080174989
424.1807228915663,220.8975903614458,0.9550597351065355,0.29641339777114384,11.72399498845084
433.7720588235294,223.89705882352942,0.9969358994210782,0.07822283838806704,8.992384094413524
205.36423841059602,226.1456953642384,0.8227550451910273,-0.568396108020376,6.717042831340677
354.3627450980392,220.89705882352942,0.8751016827987542,0.48393909199690494,11.42898520553561
363.26178010471205,223.81675392670158,0.9829723452306877,0.18375355373891825,11.556570188362599
373.30409356725147,224.85380116959064,0.9975224062209446,-0.07034947822959997,9.751545916514118
384.70552147239266,224.3435582822086,0.9997184527579882,-0.023727941654813314,9.092377841441134
393.4657534246575,223.46575342465752,0.992288879352746,-0.12394668173400764,9.426386641110696
422.7409638554217,220.79518072289156,0.949287869078681,0.3144082403819231,11.415707020675825
432.35099337748346,223.43046357615893,0.98981908207171,0.14233125014106232,11.72899806580375
439.7721518987342,223.8987341772152,0.9590625293020251,0.2831943941690978,8.019930329164936
359.30731707317074,222.7951219512195,0.944489976049715,0.3285402336725428,12.320005979684979
369.51428571428573,224.62857142857143,0.9999692204965094,0.007845894442557901,8.991877090026009
380.5151515151515,224.66060606060606,0.997331561585453,-0.07300517971707039,9.268004773137392
390.2987012987013,223.80519480519482,0.998641004253542,-0.052116644399625996,9.517360242938821
422.7409638554217,220.79518072289156,0.949287869078681,0.3144082403819231,11.415707020675825
437.9270833333333,224.17708333333334,0.9981653372343389,0.060547167925992386,8.74129936340509
207.66,224.84666666666666,0.8411145574443367,-0.5408570062920675,8.232171286405958
368.57954545454544,224.57386363636363,0.999635662860261,0.026991508626357057,8.969729457115989
438.4725274725275,224.07692307692307,0.9934112924108492,0.11460368279687322,9.207930850052378
359.30731707317074,222.7951219512195,0.944489976049715,0.3285402336725428,12.320005979684979
369.51428571428573,224.62857142857143,0.9999692204965094,0.007845894442557901,8.991877090026009
439.0232558139535,223.96511627906978,0.9820056292749397,0.18885164567016546,8.082644080793784
201.76923076923077,228.52564102564102,0.8221313401223317,-0.5692978654348346,6.702622363546482
364.5027027027027,224.04864864864865,0.988916563031985,0.14847232523607257,11.22271974181902
8.158333333333333,237.46666666666667,0.8896757767866842,0.4565928297717895,10.77014885246777
203.40645161290323,227.39354838709679,0.8209963285445651,-0.5709334711823651,6.676417972802767
197.20915032679738,231.62745098039215,0.8483678999806862,-0.5294071271548584,6.257536072690641
194.1578947368421,233.31578947368422,0.8651643875774158,-0.5014883672307815,6.883024794346795
7.745614035087719,237.30701754385964,0.8825972298945743,0.47012990734734594,10.821817097935366
7.745614035087719,237.30701754385964,0.8825972298945743,0.47012990734734594,10.821817097935366
191.86896551724138,234.49655172413793,0.8807219428168274,-0.47363367642192966,7.511593412723812
13.054945054945055,239.54395604395606,0.9115232484281909,0.4112485472009824,10.582174365033381
8.443548387096774,237.59677419354838,0.8916765514133742,0.4526730913800294,10.7547971423472
190.61702127659575,235.06382978723406,0.8917226609277378,-0.4525822532843668,8.57217912112094
10.389261744966444,238.40939597315437,0.906621405752553,0.42194505167292196,10.62853165940379
142.15873015873015,240.73015873015873,0.9900708997663001,-0.14056889213460078,8.488931421492907
173.944,239.584,0.9987521234550647,-0.04994192521318366,5.792745039877644
8.443548387096774,237.59677419354838,0.8916765514133742,0.4526730913800294,10.7547971423472
13.054945054945055,239.54395604395606,0.9115232484281909,0.4112485472009824,10.582174365033381
142.15873015873015,240.73015873015873,0.9900708997663001,-0.14056889213460078,8.488931421492907
151.16666666666666,239.95833333333334,0.998521542489223,0.054357420698034176,7.533225004404898
173.944,239.584,0.9987521234550647,-0.04994192521318366,5.792745039877644
183.84671532846716,237.25547445255475,0.9586883202918498,-0.28445861656134036,9.049444765057956
9.194029850746269,237.92537313432837,0.8973220147990117,0.4413764852787721,10.70958800062229
14.082051282051282,240.05641025641026,0.9077077811111012,0.41960288858676975,10.618485357582955
143.8359375,240.609375,0.993707963708695,-0.1120021556128234,8.607365206539754
159.7280701754386,239.78947368421052,0.9999990309459383,0.0013921591806761344,5.03340697506593
176.5511811023622,239.25984251968504,0.9955148479055227,-0.09460543113185374,7.491091627584922
185.82481751824818,236.6934306569343,0.9419467139061333,-0.3357623983733693,9.074644748384515
10.389261744966444,238.40939597315437,0.906621405752553,0.42194505167292196,10.62853165940379
17.923076923076923,242.23076923076923,0.9006734287666653,0.43449669125748075,10.681360960193132
142.15873015873015,240.73015873015873,0.9900708997663001,-0.14056889213460078,8.488931421492907
155.50877192982455,239.8684210526316,0.9982261326870677,0.05953644279448044,6.717687504475265
165.76470588235293,239.89915966386553,0.9985291249154499,-0.05421795547220702,5.566437208355808
176.5511811023622,239.25984251968504,0.9955148479055227,-0.09460543113185374,7.491091627584922
185.82481751824818,236.6934306569343,0.9419467139061333,-0.3357623983733693,9.074644748384515
14.082051282051282,240.05641025641026,0.9077077811111012,0.41960288858676975,10.618485357582955
24.606635071090047,245.3601895734597,0.8556151767395361,0.5176124702255275,9.094981058529896
133.6890756302521,241.4033613445378,0.9838500105312062,-0.178994851260435,8.317665540999542
149.04761904761904,240.04761904761904,0.9998487850440528,0.017389854684029565,7.207619751516717
160.64347826086956,239.7913043478261,0.9998489109532364,-0.017382613889382063,5.399044674221926
179.82835820895522,238.56716417910448,0.9862227635192209,-0.1654226729215525,9.359646342417477
12.497142857142856,239.28571428571428,0.9124665906399783,0.4091512201690887,10.572942486472556
22.502347417840376,244.58215962441315,0.855277854503824,0.5181696552243634,10.182331648542373
126.95934959349593,242.8617886178862,0.988297273110757,-0.15254015852175448,8.437054982431562
139.8046875,240.8515625,0.9859597763984592,-0.1669829911227504,8.372689014217883
157.62280701754386,239.78947368421052,0.9992600333831985,0.038462783089750964,5.8424813948905125
168.28571428571428,239.89915966386553,0.9986061261336994,-0.052780724211080536,5.626399321201433
13.054945054945055,239.54395604395606,0.9115232484281909,0.4112485472009824,10.582174365033381
23.71818181818182,245.25,0.8434886290168642,0.5371470308204739,10.277132815254134
117.84297520661157,245.05785123966942,0.9721237165996344,-0.2344685045470156,9.120580747589997
131.04098360655738,241.95901639344262,0.9872730292443385,-0.1590344796788039,8.408353824162646
18.333333333333332,242.64676616915423,0.8838865206653376,0.46770142033793694,12.326949509547319
28.357466063348415,247.92307692307693,0.8325996366070862,0.5538752974467699,11.095372853304696
117.84297520661157,245.05785123966942,0.9721237165996344,-0.2344685045470156,9.120580747589997
134.4214876033058,241.27272727272728,0.9828528010421527,-0.18439189646943502,8.292499519971045
27.37719298245614,247.4298245614035,0.8317466464106799,0.5551553982306103,11.924990101670517
110.56521739130434,248.34057971014494,0.8581628103320343,-0.5133776299791651,9.409389789251236
24.7,246.01739130434783,0.8276815900326309,0.56119799137297,12.738169037256426
108.8030303030303,249.27272727272728,0.8144684841815945,-0.5802077974958073,8.23459558906552
135.0327868852459,241.18032786885246,0.9828004079484303,-0.1846709455664287,8.291190834836584
107.06557377049181,250.31967213114754,0.7684672607316558,-0.6398891069424336,7.550091129519956
28.550660792951543,248.22907488986783,0.8236303614258046,0.5671269943651055,12.719199308935202
106.36363636363636,250.86776859504133,0.7490194730225652,-0.6625479824382524,7.374499297405123
29.696428571428573,248.9375,0.8228591370967329,0.5682454051696504,12.715536671009033
106.546875,250.890625,0.7536820699574848,-0.6572391782483763,7.790427247271396
32.105990783410135,250.4147465437788,0.8152326565579081,0.5791335905311796,12.678459831350807
106.61764705882354,251.02941176470588,0.7576673827483925,-0.6526408944582012,8.379305139666428
34.72811059907834,252.10138248847926,0.8117665989998016,0.5839820106375668,12.661109241185471
31.410958904109588,249.97716894977168,0.8179862948956292,0.5752377085717876,12.69202408160649
38.06730769230769,254.44230769230768,0.8276932737996158,0.5611807592094319,12.738223081642559
33.35023041474654,251.18433179723502,0.8117599578025501,0.58399124215043,12.661075704382768
104.0431654676259,253.3525179856115,-0.6951031893276285,0.718909977804286,7.8842029673704985
36.032407407407405,252.9814814814815,0.8138708629492337,0.5810457971986972,12.671679341384305
103.82191780821918,253.71917808219177,-0.693867965421581,0.7201022472966707,7.894890438388302
36.86574074074074,253.5648148148148,0.8161103664708684,0.5778960717454176,12.682804756377521
103.20134228187919,254.36912751677852,-0.6835489732638863,0.7299046520949753,7.982595494213598
36.86574074074074,253.5648148148148,0.8161103664708684,0.5778960717454176,12.682804756377521
102.8051948051948,254.87662337662337,-0.67704272821569,0.7359437099196209,8.03647982741191
40.274881516587676,256.0331753554502,0.8262658205740917,0.5632803864426873,12.731591779102558
33.76767676767677,251.65656565656565,0.8273870633151705,0.561632128228699,12.736805400925562
100.6241610738255,257.0268456375839,-0.6362885775846788,0.7714511300369364,6.075970672519816
44.21182266009852,258.6305418719212,0.82942844266835,0.5586129773758889,12.74620619889967
40.333333333333336,256.0904761904762,0.8276729634072271,0.5612107141214421,12.738129131493935
99.77848101265823,258.17088607594934,-0.6344605555454811,0.7729552402674553,6.241654790203995
45.71938775510204,259.4387755102041,0.8182690777440974,0.5748353820076005,12.118570460959575
47.38421052631579,260.38421052631577,0.8078633623269382,0.5893698226154899,9.846743091115854
50.47540983606557,262.57377049180326,0.7924955569057113,0.6098776863312073,6.95675084807408
50.629834254143645,262.72375690607737,0.7947146630046821,0.6069831994424183,6.851970428889075
93.57894736842105,265.2828947368421,-0.637646602666291,0.7703290271748412,6.427997066415827
59.878787878787875,269.8606060606061,0.7788343625464139,0.6272296514968987,6.83709374456933
57.44692737430167,268.21787709497204,0.7707582421425867,0.6371277204527125,7.4713462660427865
56.44134078212291,267.44692737430165,0.770796989675116,0.6370808431492654,7.472037493179442
90.96794871794872,268.2692307692308,-0.6612379119935282,0.7501762617828153,7.107339755202503
62.45086705202312,271.78612716763007,0.7867581502016694,0.6172613814999668,8.532888265604669
59.497142857142855,269.7257142857143,0.7693985073297775,0.6387690794948595,7.447104277307687
90.44680851063829,269.09929078014187,-0.6605214941089164,0.7508071362341495,6.367599658374161
89.2027972027972,270.27272727272725,-0.6862546241861139,0.7273613893953784,7.438040954790807
87.88275862068966,271.3724137931035,0.7150007623783853,-0.6991236727491983,8.437115341877956
86.93706293706293,272.2027972027972,0.7368011623092627,-0.6761094935139719,8.971498422067526
86.57553956834532,272.6115107913669,0.7448595140246117,-0.6672213308693146,8.906791850766979
83.55696202531645,274.0253164556962,0.836904901364478,-0.54734832243473,12.68430592227304
66.81714285714285,274.14285714285717,0.8548161670158297,0.5189309401147373,12.0580449368002
84.05369127516778,274.0268456375839,0.8235914951793466,-0.5671834351144684,11.491342132384773
69.29885057471265,275.1666666666667,0.903719073906818,0.4281259574669624,13.128581677846228
64.57926829268293,273.2378048780488,0.8090182359312909,0.5877835434329733,9.480457228989565
73.47093023255815,276.04651162790697,0.9892899870912379,0.1459634250112623,15.082675195342688
83.53146853146853,274.5524475524476,0.8409312598878482,-0.541141955630347,11.239501722633747
73.47093023255815,276.04651162790697,0.9892899870912379,0.1459634250112623,15.082675195342688
67.27218934911242,274.5207100591716,0.8642360220690957,0.5030865712361894,11.867478678888318
76.94827586206897,275.8965517241379,0.9866724073111549,-0.1627192694514399,16.08112668407381
69.59411764705882,275.4117647058824,0.9122371035440489,0.40966262572702955,12.84734988435082
79.86792452830188,275.8553459119497,0.9331578820135132,-0.35946678182560104,13.576198347143304
